CloneID,SBK1,SBK2,SBK3,SAK1,SAK2,SAK4
100291006,1,0,NA,0,NA,NA
100291006,1,0,NA,0,NA,NA
100291014,1,1,0,1,NA,NA
100291016,1,0,NA,NA,0,NA
100291017,0,1,NA,NA,1,NA
100291015,0,0,NA,0,1,NA
100291023,1,0,NA,0,NA,NA
100291031,1,0,NA,0,NA,NA
100291031,1,0,NA,0,NA,NA
100291032,NA,1,0,1,NA,NA
100291033,0,0,1,0,0,NA
100291036,0,1,NA,NA,1,NA
100291037,1,0,NA,NA,0,NA
100291037,1,0,NA,NA,0,NA
100291042,1,1,NA,0,NA,0
100291042,1,NA,NA,0,NA,0
100291045,0,0,1,0,NA,NA
100291045,0,0,1,0,NA,NA
100291052,0,1,NA,1,NA,NA
100291051,1,0,NA,0,NA,NA
100291051,NA,0,NA,0,1,NA
100291056,1,0,NA,NA,NA,1
100291068,0,0,NA,1,NA,NA
100291067,1,0,NA,0,NA,NA
100291067,NA,0,NA,0,1,NA
100291069,1,1,NA,0,0,NA
100291073,0,0,1,0,0,NA
100291075,1,1,0,1,1,NA
100291083,0,1,NA,1,1,NA
100291087,2,1,1,1,NA,1
100291089,0,0,NA,1,NA,1
100291093,0,0,NA,1,NA,NA
100291093,0,0,NA,1,NA,NA
100291094,1,1,NA,0,NA,NA
100291102,0,1,NA,0,0,NA
100291103,1,0,NA,2,1,0
100291108,1,0,NA,0,NA,0
100291113,0,1,NA,1,NA,NA
100291115,1,0,NA,0,NA,NA
100291115,NA,0,NA,0,NA,1
100291114,NA,0,NA,0,NA,1
100291121,0,0,NA,1,NA,NA
100291121,0,0,1,NA,NA,NA
100291121,0,0,NA,1,NA,1
100291126,1,1,NA,0,NA,NA
100291131,1,0,NA,NA,0,NA
100291132,NA,1,0,NA,1,NA
100291137,1,0,NA,0,NA,NA
100291138,0,1,NA,1,NA,NA
100291139,1,0,NA,0,NA,NA
100291145,NA,1,0,0,0,NA
100291149,1,0,NA,0,NA,0
100291149,1,0,NA,0,NA,0
100291151,NA,1,NA,1,0,NA
100291152,0,0,NA,1,NA,0
100291153,1,1,NA,0,0,0
100291160,0,1,NA,0,NA,NA
100291160,0,1,NA,0,NA,NA
100291167,1,0,NA,0,NA,0
100291167,1,0,NA,0,1,0
100291175,1,1,NA,0,NA,1
100291176,1,0,NA,0,NA,NA
100291176,1,0,NA,0,NA,NA
100291176,1,0,NA,0,NA,NA
100291183,1,0,NA,0,NA,NA
100291183,NA,0,NA,0,1,1
100291183,1,0,NA,0,NA,NA
100291183,1,0,NA,0,NA,NA
100291183,1,0,NA,0,NA,NA
100291187,0,0,NA,1,NA,1
100291189,0,NA,NA,1,NA,1
100291190,0,NA,NA,1,NA,1
100291195,1,1,1,1,0,NA
100291195,1,1,NA,1,0,NA
100291205,0,NA,NA,0,1,0
100291205,0,1,NA,0,NA,0
100291209,0,1,1,0,NA,NA
100291215,1,0,NA,0,0,0
100291215,1,0,NA,0,0,0
100291215,1,0,NA,0,0,0
100291220,0,0,1,0,0,NA
100291230,1,1,0,1,NA,1
100291251,NA,0,NA,0,1,NA
100291251,NA,0,NA,0,1,NA
100291262,NA,0,NA,0,1,NA
100291266,1,0,NA,0,NA,NA
100291266,1,0,NA,0,NA,1
100291267,2,0,NA,0,NA,1
100291266,1,0,NA,0,NA,NA
100291268,1,NA,NA,0,NA,1
100291277,NA,1,NA,0,0,NA
100291276,NA,0,NA,0,1,NA
100291278,NA,1,NA,0,1,NA
100291284,NA,1,NA,0,NA,0
100291295,NA,NA,1,0,0,0
100291295,1,NA,NA,0,0,0
100291298,1,0,NA,0,NA,NA
100291305,1,0,NA,0,NA,NA
100291312,0,1,NA,NA,0,NA
100291313,1,0,NA,0,NA,0
100291314,NA,0,NA,1,0,NA
100291312,0,1,NA,NA,2,NA
100291319,1,0,NA,0,NA,NA
100291319,NA,0,NA,0,1,NA
100291319,1,0,NA,0,NA,NA
100291325,NA,0,1,0,1,0
100291325,1,0,NA,0,NA,0
100291329,0,1,NA,1,NA,NA
100291330,0,0,1,0,NA,0
100291331,1,1,0,1,NA,1
100291332,0,0,NA,0,1,NA
100291329,0,1,1,NA,NA,NA
100291333,1,1,0,1,NA,NA
100291334,1,0,NA,0,NA,NA
100291342,1,0,NA,0,0,NA
100291342,1,0,NA,0,0,NA
100291349,0,0,NA,NA,NA,1
100291351,1,1,NA,0,0,NA
100291350,0,NA,NA,0,NA,1
100291352,1,NA,NA,1,NA,0
100291353,1,0,NA,1,NA,NA
100291358,1,0,0,0,0,0
100291366,1,NA,NA,1,0,1
100291367,0,NA,NA,0,1,2
100291368,1,0,NA,1,NA,1
100291367,0,NA,NA,0,1,0
100291375,1,0,NA,0,NA,NA
100291375,1,0,NA,0,NA,NA
100291375,NA,0,NA,0,NA,1
100291375,1,0,NA,0,NA,NA
100291375,NA,0,NA,0,NA,1
100291376,1,0,NA,NA,0,NA
100291375,1,0,NA,0,NA,NA
100291375,1,0,NA,0,NA,NA
100291392,1,1,NA,0,0,NA
100291392,1,0,NA,0,0,NA
100291399,1,0,NA,0,NA,NA
100291399,1,0,NA,0,NA,NA
100291399,1,0,NA,0,NA,NA
100291399,1,0,NA,0,NA,NA
100291409,1,0,NA,0,NA,NA
100291409,1,0,NA,0,NA,NA
100291419,1,NA,NA,0,NA,0
100291418,0,0,NA,0,NA,1
100291436,NA,1,NA,0,NA,0
100291437,NA,1,NA,0,0,0
100291440,1,1,NA,0,NA,NA
100291441,0,0,NA,1,NA,NA
100291442,1,1,0,NA,NA,NA
100291441,0,0,NA,1,NA,NA
100291445,NA,0,NA,0,NA,1
100291445,1,0,NA,0,NA,NA
100291445,1,0,NA,0,NA,NA
100291445,1,0,NA,0,NA,NA
100291449,1,0,NA,0,0,NA
100291449,NA,0,1,0,0,NA
100291458,NA,NA,1,0,0,0
100291460,1,1,NA,0,NA,0
100291461,1,1,0,1,NA,NA
100291462,0,1,NA,1,NA,NA
100291467,1,1,0,0,NA,0
100291468,1,0,NA,0,0,NA
100291469,0,NA,1,1,NA,1
100291472,0,0,1,0,0,NA
100291473,1,NA,NA,0,0,0
100291473,1,NA,NA,0,0,0
100291479,NA,1,NA,0,NA,0
100291491,1,1,0,1,NA,NA
100291493,NA,0,1,0,0,NA
100291498,1,0,NA,0,NA,NA
100291498,NA,0,NA,0,NA,1
100291498,1,0,NA,0,NA,NA
100291499,0,NA,NA,1,NA,1
100291504,1,0,NA,0,NA,NA
100291505,NA,1,0,1,NA,NA
100291504,NA,0,NA,0,1,NA
100291506,1,NA,NA,0,0,NA
100291507,0,1,NA,1,NA,NA
100291504,1,0,NA,0,NA,NA
100291512,NA,1,NA,1,0,0
100291513,0,1,NA,1,NA,NA
100291515,NA,0,NA,0,1,NA
100291513,0,1,NA,1,NA,NA
100291523,1,NA,NA,0,0,NA
100291529,1,0,NA,0,0,NA
100291529,1,0,NA,0,0,NA
100291529,1,0,NA,0,0,NA
100291537,0,1,NA,1,1,NA
100291538,0,1,NA,1,1,NA
100291536,1,0,NA,0,0,NA
100291535,0,0,NA,0,1,NA
100291544,2,0,NA,0,0,0
100291552,1,0,NA,0,NA,NA
100291552,1,0,NA,0,NA,NA
100291553,NA,1,NA,1,0,NA
100291552,NA,0,NA,0,1,NA
100291559,0,1,NA,1,NA,NA
100291560,NA,1,0,1,NA,NA
100291561,1,0,NA,0,NA,NA
100291562,1,1,NA,2,NA,0
100291563,0,0,1,0,NA,NA
100291568,1,NA,NA,0,NA,0
100291569,0,0,NA,0,1,NA
100291577,0,0,NA,1,1,NA
100291578,0,0,1,0,NA,NA
100291579,1,1,NA,1,0,NA
100291580,1,1,0,NA,NA,NA
100291578,0,0,1,0,NA,NA
100291586,0,NA,1,0,0,0
100291588,0,0,NA,0,1,NA
100291589,1,0,NA,0,NA,NA
100291597,0,0,NA,0,1,0
100291598,0,0,NA,2,NA,1
100291601,1,1,0,1,1,NA
100291601,1,1,0,1,1,1
100291620,0,0,1,0,NA,NA
100291620,0,0,0,0,1,NA
100291628,1,0,NA,0,0,NA
100291629,1,NA,NA,0,0,NA
100291634,1,0,NA,0,NA,NA
100291635,NA,1,0,1,NA,NA
100291641,0,1,NA,1,NA,NA
100291642,NA,1,0,1,NA,NA
100291643,1,0,NA,0,NA,NA
100291643,1,0,NA,0,NA,NA
100291643,1,0,NA,0,NA,NA
100291650,0,0,NA,0,NA,1
100291652,1,2,NA,0,0,0
100291652,1,0,NA,0,0,0
100291658,1,0,1,0,0,0
100291660,1,0,1,0,0,0
100291663,1,1,NA,0,NA,NA
100291664,0,1,NA,1,NA,NA
100291665,0,1,NA,1,NA,NA
100291666,0,0,NA,1,NA,NA
100291667,0,1,NA,1,NA,NA
100291681,0,1,NA,1,NA,NA
100291682,0,1,NA,0,0,NA
100291685,1,0,NA,0,NA,NA
100291685,1,0,NA,0,NA,NA
100291688,0,1,NA,1,NA,NA
100291700,1,NA,0,1,NA,1
100291701,0,0,1,0,NA,0
100291704,NA,1,0,1,NA,NA
100291704,1,NA,0,1,NA,1
100291705,0,1,NA,NA,NA,1
100291705,0,1,NA,1,NA,NA
100291711,0,0,NA,NA,1,NA
100291711,0,0,NA,1,NA,NA
100291711,0,0,NA,NA,1,NA
100291712,1,1,NA,0,NA,NA
100291723,0,0,1,0,0,NA
100291724,1,1,NA,1,1,0
100291733,1,1,0,1,NA,1
100291736,1,0,NA,0,NA,NA
100291737,NA,1,NA,2,0,NA
100291736,NA,0,NA,0,1,NA
100291736,NA,0,NA,0,1,NA
100291738,1,1,NA,0,NA,NA
100291736,1,0,NA,0,NA,NA
100291736,1,0,NA,0,NA,NA
100291745,0,0,NA,NA,1,1
100291745,0,0,NA,1,NA,NA
100291750,1,0,NA,0,0,NA
100291760,1,0,NA,0,0,0
100291770,0,1,NA,1,NA,NA
100291771,0,1,NA,0,NA,2
100291774,1,NA,NA,0,NA,0
100291774,1,NA,NA,0,NA,0
100291775,NA,0,NA,1,NA,1
100291778,1,NA,NA,0,NA,0
100291779,0,0,NA,0,1,NA
100291786,1,0,NA,0,0,0
100291787,1,0,NA,0,NA,NA
100291787,1,0,NA,0,NA,NA
100291792,1,1,0,1,NA,NA
100291793,0,0,1,0,NA,0
100291796,0,0,0,0,1,NA
100291804,NA,1,0,0,NA,NA
100291804,NA,1,0,0,NA,NA
100291805,0,0,1,0,NA,NA
100291806,1,1,0,1,NA,NA
100291810,1,0,NA,0,0,NA
100291810,1,0,NA,0,0,NA
100291810,1,0,NA,0,0,NA
100291821,1,0,NA,NA,0,NA
100291827,0,1,1,1,1,NA
100291826,1,0,0,0,0,NA
100291826,1,0,0,0,0,NA
100291826,1,0,0,0,0,NA
100291848,NA,1,NA,1,0,0
100291868,1,0,NA,0,NA,NA
100291893,0,0,1,0,0,NA
100291895,NA,0,1,0,NA,0
100291896,NA,0,1,0,NA,0
100291906,1,0,NA,0,NA,0
100291906,1,0,NA,0,NA,0
100291910,0,1,NA,1,NA,NA
100291912,0,1,NA,1,NA,NA
100291917,0,1,NA,1,NA,NA
100291918,1,0,NA,0,NA,NA
100291926,0,0,1,0,0,0
100291927,0,NA,1,NA,0,NA
100291930,2,0,NA,0,0,0
100291932,1,0,NA,0,NA,0
100291933,0,0,NA,1,NA,NA
100291937,0,0,NA,1,NA,1
100291940,1,0,NA,1,NA,NA
100291941,0,NA,1,0,NA,NA
100291946,0,1,NA,0,NA,0
100291951,1,0,NA,0,NA,NA
100291952,NA,1,0,1,NA,NA
100291952,1,1,0,NA,NA,NA
100291958,1,0,NA,0,NA,0
100291960,1,1,0,1,NA,NA
100291972,0,0,1,0,0,NA
100291976,0,1,NA,0,NA,0
100291976,0,1,NA,0,NA,0
100291977,1,0,NA,0,NA,NA
100291977,1,0,NA,0,NA,NA
100291982,1,0,NA,0,NA,NA
100291983,1,0,NA,0,NA,0
100291984,0,1,NA,1,NA,NA
100291987,0,1,NA,1,NA,1
100291988,1,0,NA,0,NA,0
100291992,1,1,0,1,NA,NA
100291996,1,0,NA,0,NA,0
100291999,1,NA,NA,0,NA,0
100291999,NA,1,NA,0,NA,0
100292013,1,0,NA,0,NA,NA
100292013,1,0,NA,0,NA,NA
100292018,0,0,NA,0,NA,1
100292019,NA,1,0,1,NA,NA
100292019,1,1,0,1,NA,NA
100292023,NA,0,NA,0,1,NA
100292023,1,0,NA,0,NA,NA
100292023,1,0,NA,0,NA,NA
100292023,1,0,NA,0,NA,NA
100292023,1,0,NA,0,NA,NA
100292030,0,2,0,2,1,0
100292031,1,0,NA,NA,NA,1
100292030,0,0,1,0,NA,0
100292037,1,0,NA,0,NA,0
100292037,1,0,NA,0,NA,0
100292041,1,0,NA,0,0,NA
100292050,1,1,NA,0,NA,0
100292050,NA,1,NA,0,NA,0
100292053,1,0,NA,0,NA,NA
100292053,1,0,NA,0,NA,NA
100292059,NA,0,1,0,NA,NA
100292059,1,0,NA,0,NA,NA
100292060,0,1,NA,1,NA,NA
100292068,0,NA,NA,1,0,NA
100292071,0,0,1,0,0,0
100292075,1,0,NA,0,NA,0
100292075,1,0,NA,0,NA,0
100292082,0,0,NA,1,NA,NA
100292083,1,1,0,NA,NA,NA
100292102,1,0,NA,0,0,NA
100292102,1,0,NA,0,0,NA
100292102,1,0,NA,0,0,NA
100292102,1,0,NA,0,0,NA
100292107,1,0,NA,1,NA,0
100292108,1,0,NA,0,NA,0
100292119,1,NA,NA,0,0,NA
100292122,1,0,NA,0,0,0
100292123,0,1,NA,1,NA,NA
100292124,0,1,NA,NA,1,NA
100292125,1,0,NA,0,NA,NA
100292130,1,1,0,1,NA,NA
100292131,1,NA,NA,0,0,0
100292130,1,1,0,1,NA,NA
100292136,0,1,0,NA,NA,NA
100292140,NA,0,1,0,0,0
100292146,0,1,0,NA,NA,NA
100292147,0,0,NA,1,NA,NA
100292151,1,0,NA,0,NA,0
100292155,1,0,NA,0,NA,NA
100292156,0,1,NA,1,NA,NA
100292165,1,0,NA,0,NA,NA
100292171,0,0,1,0,0,0
100292172,1,NA,NA,0,1,NA
100292192,0,1,NA,0,NA,0
100292193,1,0,NA,1,NA,NA
100292192,0,1,NA,0,NA,0
100292201,1,0,NA,0,0,NA
100292201,1,0,NA,0,0,NA
100292205,0,1,NA,0,NA,NA
100292206,1,0,NA,0,NA,0
100292212,0,1,NA,1,NA,NA
100292220,NA,1,NA,0,0,1
100292226,1,1,0,1,NA,NA
100292227,1,1,NA,1,0,NA
100292238,1,0,NA,0,NA,NA
100292239,0,NA,NA,1,1,NA
100292238,1,0,NA,0,NA,NA
100292238,NA,0,NA,0,1,NA
100292238,NA,0,NA,0,1,NA
100292238,1,0,NA,0,NA,NA
100292243,1,0,NA,0,NA,NA
100292243,1,0,NA,0,NA,NA
100292243,1,0,NA,0,NA,NA
100292243,NA,0,NA,0,1,NA
100292243,NA,0,NA,0,NA,1
100292244,NA,1,NA,1,0,NA
100292252,1,0,NA,0,NA,NA
100292252,1,0,NA,0,NA,NA
100292252,1,0,NA,0,NA,NA
100292257,1,NA,0,0,NA,0
100292259,NA,0,1,NA,0,NA
100292266,0,0,NA,0,1,NA
100292270,1,0,NA,0,NA,NA
100292270,NA,0,NA,0,1,NA
100292270,1,0,NA,0,NA,NA
100292278,1,0,NA,NA,0,NA
100292285,1,0,NA,0,0,0
100292290,NA,0,NA,0,1,NA
100292290,NA,0,NA,0,1,NA
100292292,1,0,NA,0,NA,NA
100292295,1,0,NA,0,0,0
100292302,NA,0,NA,0,1,NA
100292302,1,0,NA,0,NA,NA
100292302,1,0,NA,0,NA,NA
100292307,1,0,NA,0,NA,NA
100292308,NA,NA,1,0,NA,0
100292309,NA,1,0,1,NA,NA
100292307,1,0,NA,0,NA,NA
100292314,0,0,NA,1,NA,NA
100292320,1,1,NA,0,NA,NA
100292321,1,1,NA,2,0,0
100292327,1,0,NA,0,0,NA
100292336,NA,1,NA,0,0,NA
100292344,0,1,NA,NA,1,NA
100292346,0,2,NA,0,0,0
100292347,1,0,NA,NA,0,NA
100292350,1,0,NA,0,0,0
100292350,1,0,NA,0,0,0
100292350,1,0,NA,0,0,0
100292360,1,0,NA,0,0,0
100292360,1,2,NA,2,1,0
100292375,NA,1,0,1,NA,NA
100292374,1,0,NA,0,NA,NA
100292374,NA,0,NA,0,NA,1
100292382,1,0,NA,NA,0,NA
100292386,1,0,NA,0,0,NA
100292387,NA,1,0,1,1,NA
100292390,0,1,NA,0,NA,1
100292391,1,0,NA,0,NA,0
100292390,0,1,NA,0,NA,0
100292399,NA,0,NA,0,NA,1
100292400,NA,1,NA,0,NA,0
100292423,1,0,NA,0,0,NA
100292423,1,0,NA,0,0,NA
100292423,1,0,NA,0,0,NA
100292424,1,0,NA,0,NA,NA
100292432,1,NA,NA,0,NA,0
100292432,1,NA,NA,0,NA,0
100292433,NA,0,NA,1,NA,1
100292432,1,NA,NA,0,NA,0
100292439,1,0,NA,0,NA,NA
100292439,1,0,NA,0,NA,NA
100292440,1,0,NA,0,NA,0
100292441,0,NA,NA,0,NA,1
100292444,1,1,NA,0,NA,NA
100292445,1,0,NA,0,NA,NA
100292449,1,0,NA,0,0,NA
100292457,1,0,NA,0,NA,0
100292471,0,0,NA,0,1,NA
100292479,0,1,NA,NA,NA,1
100292482,1,1,0,1,NA,1
100292483,NA,0,1,0,NA,0
100292490,1,NA,NA,0,NA,1
100292491,1,0,NA,0,NA,0
100292497,NA,1,NA,1,0,NA
100292496,1,0,NA,0,NA,NA
100292498,0,1,NA,1,NA,NA
100292496,NA,0,NA,0,1,NA
100292502,0,0,NA,1,NA,NA
100292503,0,0,NA,NA,1,1
100292504,1,1,0,1,NA,NA
100292505,1,NA,NA,0,0,0
100292506,1,1,NA,0,0,0
100292505,1,NA,NA,0,0,0
100292518,0,1,NA,1,NA,NA
100292519,1,0,NA,0,0,NA
100292520,0,1,NA,1,1,NA
100292523,1,0,NA,0,NA,0
100292523,1,0,NA,0,NA,0
100292523,1,0,NA,0,NA,0
100292530,1,0,NA,0,0,NA
100292530,NA,0,NA,0,0,1
100292530,1,0,NA,0,0,NA
100292539,NA,0,NA,0,1,NA
100292539,NA,0,NA,0,1,NA
100292540,0,1,NA,1,NA,NA
100292539,NA,0,NA,0,1,NA
100292541,NA,1,NA,1,0,NA
100292542,0,1,NA,1,NA,NA
100292548,1,0,NA,0,NA,NA
100292549,NA,1,0,1,NA,NA
100292548,NA,0,1,0,NA,NA
100292550,NA,0,NA,0,1,NA
100292548,1,0,NA,0,NA,NA
100292548,1,0,NA,0,NA,NA
100292560,1,0,NA,0,0,NA
100292561,1,1,0,1,NA,NA
100292562,0,0,NA,0,1,NA
100292561,NA,1,0,1,1,NA
100292560,1,0,NA,0,0,NA
100292568,1,0,NA,0,NA,0
100292569,1,0,NA,0,NA,0
100292574,1,0,0,0,NA,0
100292574,1,0,0,0,NA,0
100292574,1,0,0,0,NA,0
100292575,1,0,NA,0,0,NA
100292580,1,NA,NA,0,NA,0
100292581,0,NA,NA,1,NA,1
100292580,1,NA,NA,0,NA,0
100292580,1,NA,NA,0,NA,0
100292580,1,NA,NA,0,NA,0
100292580,1,NA,NA,0,NA,0
100292584,0,NA,NA,1,NA,1
100292603,1,0,NA,0,0,NA
100292603,1,0,NA,0,0,NA
100292604,1,0,NA,0,0,0
100292624,1,NA,0,1,NA,NA
100292626,0,1,NA,0,NA,NA
100292627,1,0,NA,1,NA,NA
100292625,1,0,NA,0,NA,NA
100292624,NA,1,0,1,NA,NA
100292634,NA,0,NA,0,1,NA
100292635,NA,1,0,1,NA,NA
100292634,1,0,NA,0,NA,NA
100292642,1,0,NA,0,NA,NA
100292642,1,0,NA,0,NA,NA
100292641,0,0,NA,0,1,NA
100292648,1,0,NA,0,NA,NA
100292648,1,0,NA,0,NA,NA
100292648,1,0,NA,0,NA,NA
100292655,NA,1,1,0,0,NA
100292663,0,1,NA,0,NA,NA
100292663,0,1,NA,0,NA,NA
100292663,0,1,NA,0,NA,NA
100292674,NA,1,0,1,NA,1
100292675,0,0,NA,1,NA,NA
100292676,1,0,NA,0,NA,0
100292685,1,0,NA,0,NA,NA
100292686,0,1,NA,1,NA,NA
100292685,1,0,NA,0,NA,NA
100292703,1,2,NA,2,1,0
100292714,1,0,NA,0,NA,NA
100292714,1,0,NA,0,NA,NA
100292715,0,1,NA,1,NA,NA
100292714,1,0,NA,0,NA,NA
100292714,1,0,NA,0,NA,NA
100292714,1,0,NA,0,NA,NA
100292714,1,0,NA,0,NA,NA
100292724,0,1,NA,1,NA,NA
100292725,0,1,NA,1,NA,NA
100292723,NA,0,NA,0,1,NA
100292726,1,0,0,0,NA,NA
100292726,1,0,0,0,NA,NA
100292723,1,0,NA,0,NA,NA
100292732,NA,1,NA,2,0,1
100292733,1,0,NA,NA,NA,1
100292736,1,0,NA,0,0,NA
100292736,1,0,NA,0,0,NA
100292736,1,0,NA,0,0,NA
100292741,1,0,NA,NA,1,NA
100292742,1,0,0,0,0,NA
100292748,NA,1,NA,0,0,0
100292756,NA,1,NA,2,0,1
100292755,1,0,NA,0,NA,0
100292767,0,0,NA,2,0,1
100292767,0,0,1,0,0,NA
100292768,1,0,NA,0,NA,0
100292774,1,1,NA,0,NA,0
100292775,1,0,NA,0,NA,NA
100292775,NA,0,NA,0,NA,1
100292776,0,0,NA,1,NA,NA
100292783,NA,0,NA,0,1,NA
100292784,0,1,NA,1,NA,NA
100292783,1,0,NA,0,NA,NA
100292783,NA,0,NA,0,1,NA
100292798,1,0,NA,0,NA,NA
100292799,NA,1,0,1,NA,NA
100292798,1,0,NA,0,NA,NA
100292804,1,1,NA,0,0,NA
100292814,1,0,NA,1,NA,NA
100292815,1,0,NA,0,NA,NA
100292816,0,1,NA,1,NA,NA
100292815,1,0,NA,0,NA,NA
100292817,0,0,NA,1,NA,NA
100292818,0,1,NA,0,NA,NA
100292818,0,1,NA,0,NA,NA
100292819,1,1,NA,0,NA,NA
100292815,1,0,NA,0,NA,NA
100292815,1,0,NA,0,NA,NA
100292830,1,0,0,0,0,NA
100292833,1,NA,NA,0,NA,0
100292834,NA,0,NA,1,NA,0
100292841,0,0,1,0,0,NA
100292846,0,0,NA,1,NA,0
100292847,NA,0,NA,0,1,NA
100292859,1,0,NA,0,NA,0
100292860,NA,1,0,1,1,NA
100292865,1,0,NA,0,NA,NA
100292865,1,0,NA,0,NA,NA
100292866,1,0,NA,0,NA,NA
100292880,NA,1,NA,0,NA,0
100292900,NA,0,NA,0,1,NA
100292901,NA,0,NA,0,1,NA
100292902,NA,2,NA,1,NA,0
100292912,1,1,0,1,1,1
100292937,1,0,NA,0,NA,NA
100292938,1,1,0,1,1,NA
100292939,1,1,0,1,1,NA
100292937,1,0,NA,0,NA,NA
100292953,2,0,NA,0,0,0
100292955,NA,1,0,1,NA,NA
100292956,1,0,NA,0,NA,NA
100292957,0,1,NA,1,NA,NA
100292957,0,1,NA,1,NA,NA
100292958,0,1,NA,1,NA,NA
100292962,1,1,0,1,NA,1
100292967,1,NA,NA,1,0,NA
100292968,0,1,NA,0,NA,NA
100292974,1,0,NA,0,NA,NA
100292974,1,0,NA,0,NA,NA
100292982,1,0,NA,0,NA,0
100292986,1,0,NA,0,NA,NA
100292986,1,0,NA,0,NA,NA
100292987,1,0,NA,0,NA,NA
100292990,1,NA,NA,0,1,NA
100292993,1,0,NA,0,0,NA
100292999,NA,1,NA,2,1,0
100293005,1,0,NA,0,0,0
100293006,1,NA,NA,0,1,NA
100293012,1,0,NA,0,NA,NA
100293012,1,0,NA,0,NA,NA
100293012,1,0,NA,0,NA,NA
100293018,1,0,NA,0,NA,NA
100293019,NA,1,0,1,NA,NA
100293024,1,0,NA,0,0,NA
100293025,0,1,NA,1,NA,NA
100293037,1,0,NA,0,0,0
100293037,1,2,NA,2,0,0
100293040,0,1,1,1,NA,1
100293045,1,NA,0,0,NA,NA
100293045,1,NA,0,0,NA,NA
100293045,NA,1,0,0,NA,NA
100293049,NA,1,NA,1,NA,0
100293050,1,0,NA,0,NA,NA
100293050,1,0,NA,0,NA,NA
100293050,1,0,NA,0,NA,NA
100293050,1,0,NA,0,NA,NA
100293055,0,1,NA,1,NA,NA
100293056,1,0,NA,0,NA,NA
100293055,0,1,NA,1,1,NA
100293063,NA,1,0,1,NA,NA
100293069,0,1,0,1,NA,NA
100293070,1,0,NA,0,NA,NA
100293069,0,1,0,1,NA,NA
100293071,NA,1,NA,1,0,NA
100293079,1,0,NA,0,NA,NA
100293079,1,0,NA,0,NA,NA
100293079,1,0,NA,0,NA,NA
100293091,0,1,NA,0,0,NA
100293098,0,1,NA,0,NA,NA
100293099,1,NA,NA,1,0,NA
100293109,1,0,NA,NA,NA,0
100293109,1,0,NA,NA,NA,0
100293109,NA,0,NA,1,NA,0
100293122,1,0,NA,0,NA,NA
100293122,1,0,NA,0,NA,NA
100293123,1,0,NA,0,NA,NA
100293122,NA,0,1,0,NA,NA
100293124,0,1,NA,1,NA,NA
100293130,1,0,NA,0,NA,NA
100293130,1,0,NA,0,NA,NA
100293130,NA,0,NA,0,1,NA
100293130,1,0,NA,0,1,NA
100293130,1,0,NA,0,NA,NA
100293130,NA,0,NA,0,1,1
100293130,NA,0,NA,0,1,NA
100293145,0,0,NA,NA,1,1
100293149,1,NA,NA,0,0,0
100293157,0,0,NA,1,NA,0
100293158,1,0,NA,0,NA,NA
100293157,0,0,NA,1,NA,0
100293166,0,0,1,0,NA,0
100293167,1,0,NA,0,NA,NA
100293167,1,0,NA,0,NA,NA
100293167,1,0,NA,0,NA,NA
100293167,1,0,NA,0,NA,NA
100293179,0,NA,NA,1,1,NA
100293189,1,0,NA,0,NA,NA
100293189,1,0,NA,0,NA,NA
100293194,1,0,NA,2,0,0
100293195,1,0,NA,1,NA,NA
100293197,1,0,NA,1,NA,NA
100293201,1,1,0,1,NA,1
100293201,1,NA,0,1,NA,1
100293202,0,1,NA,0,NA,0
100293208,NA,0,1,0,NA,NA
100293209,NA,0,1,0,NA,0
100293208,1,0,NA,0,NA,NA
100293208,1,0,NA,0,NA,NA
100293214,NA,1,0,1,NA,1
100293214,1,1,0,NA,NA,NA
100293215,1,0,NA,0,NA,0
100293217,1,1,NA,0,NA,NA
100293221,2,0,0,0,0,0
100293221,2,0,0,0,0,0
100293245,0,1,NA,1,NA,NA
100293246,1,0,NA,0,NA,NA
100293247,0,0,NA,1,NA,NA
100293248,0,1,NA,1,NA,NA
100293249,1,0,NA,0,NA,NA
100293253,1,0,NA,0,NA,0
100293254,NA,1,NA,0,0,0
100293270,0,0,NA,1,NA,0
100293270,0,0,NA,1,NA,0
100293271,1,1,NA,0,0,0
100293270,0,0,NA,NA,1,0
100293278,1,0,0,0,NA,0
100293279,0,1,1,1,NA,1
100293278,1,0,0,0,NA,0
100293295,0,NA,1,0,NA,NA
100293324,1,0,NA,0,0,NA
100293325,1,1,0,1,1,NA
100293333,0,1,1,1,NA,NA
100293334,1,0,0,0,NA,NA
100293335,NA,1,1,1,NA,0
100293336,0,1,NA,1,NA,NA
100293334,1,0,0,0,NA,NA
100293347,NA,1,NA,0,NA,0
100293353,0,0,NA,0,NA,1
100293354,1,1,NA,1,0,NA
100293355,1,0,NA,0,NA,NA
100293356,0,1,NA,1,NA,NA
100293353,0,0,NA,0,NA,1
100293353,0,0,NA,0,1,NA
100293357,1,1,NA,1,NA,0
100293353,0,0,NA,0,1,NA
100293371,1,0,NA,0,NA,0
100293371,NA,0,NA,2,1,0
100293371,1,0,NA,0,NA,0
100293390,0,0,NA,0,NA,1
100293391,2,2,0,2,0,0
100293390,0,0,NA,0,NA,1
100293399,1,0,NA,0,NA,NA
100293400,NA,0,1,1,0,NA
100293399,1,0,NA,0,NA,NA
100293401,0,1,NA,1,NA,NA
100293399,NA,0,NA,0,1,NA
100293402,NA,0,1,1,NA,NA
